Energy fluotot bragg Monitor highharm
2.485000000000000000e+04 5.039174747785860574e-03 5.530118345891190224e+00 6.095220000000000000e+05 2.538413238002493189e-01
2.485200000000000000e+04 4.989911821453613117e-03 5.527281373748656357e+00 6.094080000000000000e+05 2.450002077153430879e-01
2.485400000000000000e+04 4.845016542493300882e-03 5.328234294723461772e+00 6.089170000000000000e+05 2.484425114134129475e-01
2.485600000000000000e+04 4.827576659146104975e-03 5.548283981503645990e+00 6.084250000000000000e+05 2.468890616566256357e-01
2.485800000000000000e+04 5.129685565205563923e-03 5.575229831211931497e+00 6.080920000000000000e+05 2.340726580900563958e-01
2.486000000000000000e+04 4.981672370059223205e-03 5.633685099392972795e+00 6.085130000000000000e+05 2.497586865597646866e-01
2.486200000000000000e+04 5.009215550787241358e-03 5.486093897611461934e+00 6.080970000000000000e+05 2.425744699861334397e-01
2.486400000000000000e+04 4.874623643003016954e-03 5.504968677786527209e+00 6.071390000000000000e+05 2.542420557304665985e-01
2.486600000000000000e+04 5.051443008908747083e-03 5.402177474905871080e+00 6.066570000000000000e+05 2.447976857032952980e-01
2.486800000000000000e+04 4.882389010046384731e-03 5.487655998721366224e+00 6.065990000000000000e+05 2.459315771298400954e-01
2.487000000000000000e+04 5.055757577050731984e-03 5.522600861365881464e+00 6.063600000000000000e+05 2.545520391248670133e-01
2.487200000000000000e+04 4.893967074796709560e-03 5.509738500779914894e+00 6.052950000000000000e+05 2.464424697721124269e-01
2.487400000000000000e+04 4.854765842741357203e-03 5.408943504085691245e+00 6.047610000000000000e+05 2.544000665146015083e-01
2.487600000000000000e+04 4.633245390962581998e-03 5.313968140478189106e+00 6.044880000000000000e+05 2.516860644413498327e-01
2.487800000000000000e+04 4.884649460193718658e-03 5.364838393776781622e+00 6.045580000000000000e+05 2.532009810070076639e-01
2.488000000000000000e+04 4.814017439876022188e-03 5.421394184386358894e+00 6.040060000000000000e+05 2.320861428026105844e-01
2.488200000000000000e+04 4.678154551293942261e-03 5.412057851185744894e+00 6.033290000000000000e+05 2.494335478295644504e-01
2.488400000000000000e+04 4.851744876320573246e-03 5.364298300618263404e+00 6.035720000000000000e+05 2.396693135668359342e-01
2.488600000000000000e+04 4.702473301869611322e-03 5.353501427504530064e+00 6.027510000000000000e+05 2.468470010299018969e-01
2.488800000000000000e+04 4.897071649736231200e-03 5.327118117774888972e+00 6.025010000000000000e+05 2.440638050385848246e-01
2.489000000000000000e+04 4.675389875344044058e-03 5.284754363224974050e+00 6.022220000000000000e+05 2.458318248054459088e-01
2.489200000000000000e+04 4.748160495857305270e-03 5.378325723531406588e+00 6.022670000000000000e+05 2.498017713767353432e-01
2.489400000000000000e+04 4.959987848174095097e-03 5.379846422760751423e+00 6.014470000000000000e+05 2.528398840874637177e-01
2.489600000000000000e+04 4.788687115299015799e-03 5.334859675021760061e+00 6.019640000000000000e+05 2.387621618834028236e-01
2.489800000000000000e+04 4.613513950588922323e-03 5.359198280436653583e+00 6.013600000000000000e+05 2.591158923608244957e-01
2.490000000000000000e+04 4.784800208940015107e-03 5.392458684369160871e+00 6.009230000000000000e+05 2.511324817163040901e-01
2.490200000000000000e+04 4.890694057592247061e-03 5.422884732043685929e+00 6.005470000000000000e+05 2.434264680560671301e-01
2.490400000000000000e+04 5.016732789454623510e-03 5.560015882747602056e+00 6.000340000000000000e+05 2.503184421342246613e-01
2.490600000000000000e+04 4.730641201478637432e-03 5.436682081299785807e+00 5.999050000000000000e+05 2.513437858006672410e-01
2.490800000000000000e+04 4.744104888240564290e-03 5.433541929309320118e+00 5.995530000000000000e+05 2.357441908919495344e-01
2.491000000000000000e+04 4.917634874143531586e-03 5.349398093053064684e+00 5.992340000000000000e+05 2.460363319514065339e-01
2.491200000000000000e+04 4.670347808722509139e-03 5.531168042577139232e+00 5.989840000000000000e+05 2.514290085240683537e-01
2.491400000000000000e+04 4.904270113167028336e-03 5.503518320063220948e+00 5.989670000000000000e+05 2.363310245380939312e-01
2.491600000000000000e+04 4.913128026929575870e-03 5.533596000364650713e+00 5.987660000000000000e+05 2.402734196423756408e-01
2.491800000000000000e+04 5.093617219420098347e-03 5.644642309478915543e+00 5.954220000000000000e+05 2.542303495454911189e-01
2.492000000000000000e+04 5.149755981990026404e-03 5.534532957016681465e+00 5.981740000000000000e+05 2.523963445830957331e-01
2.492200000000000000e+04 4.890529455999463246e-03 5.463078966960816629e+00 5.975910000000000000e+05 2.453126261685476539e-01
2.492400000000000000e+04 4.880678460785797812e-03 5.585203038130377884e+00 5.969040000000000000e+05 2.468370453887793470e-01
2.492600000000000000e+04 4.871391718957255798e-03 5.425028037690834637e+00 6.811360000000000000e+05 2.495567991938179297e-01
2.492800000000000000e+04 4.749908994705719437e-03 5.365081955652872381e+00 6.786570000000000000e+05 2.608335603288335358e-01
2.493000000000000000e+04 4.813695275839779616e-03 5.543277699144001147e+00 6.772150000000000000e+05 2.514868189708063806e-01
2.493200000000000000e+04 4.761373876011976668e-03 5.649270989874961124e+00 6.735930000000000000e+05 2.532702531278275826e-01
2.493400000000000000e+04 4.903088211231862621e-03 5.636555742564441474e+00 6.767980000000000000e+05 2.565630945756618986e-01
2.493600000000000000e+04 4.868457592979888796e-03 5.463155425276387867e+00 6.763360000000000000e+05 2.481744665635313984e-01
2.493800000000000000e+04 4.880519258879169667e-03 5.613009380056619868e+00 6.797020000000000000e+05 2.529519675745262042e-01
2.494000000000000000e+04 4.917601129109018358e-03 5.630283998596961048e+00 6.756790000000000000e+05 2.469003406695420844e-01
2.494200000000000000e+04 4.927950953928444434e-03 5.700628833687593655e+00 6.714430000000000000e+05 2.526493879204782522e-01
2.494400000000000000e+04 4.973149164547178459e-03 5.754617047782111250e+00 6.747070000000000000e+05 2.350011053699158081e-01
2.494600000000000000e+04 4.972359844137538495e-03 5.813935547363743517e+00 6.779060000000000000e+05 2.543896078538825933e-01
2.494800000000000000e+04 5.008771278479122110e-03 5.832401621447834472e+00 6.773570000000000000e+05 2.499154679800478784e-01
2.495000000000000000e+04 5.011905212755902832e-03 5.791727542859361755e+00 6.768850000000000000e+05 2.552512096305971090e-01
2.495200000000000000e+04 4.907916466053034721e-03 5.599857320076935707e+00 6.837180000000000000e+05 2.582866952111652070e-01
2.495400000000000000e+04 4.904750046362854783e-03 5.590990068847228933e+00 6.795150000000000000e+05 2.520916923950232702e-01
2.495600000000000000e+04 4.944502599873282916e-03 5.542749210824719164e+00 6.795270000000000000e+05 2.482261850688688709e-01
2.495800000000000000e+04 4.858156444507054188e-03 5.490106324823194051e+00 6.793590000000000000e+05 2.480101916749731517e-01
2.496000000000000000e+04 4.799193955133987735e-03 5.576302464853600149e+00 6.830860000000000000e+05 2.445924112706937825e-01
2.496200000000000000e+04 4.695038858137131135e-03 5.403755986045346127e+00 6.811710000000000000e+05 2.575901844839047494e-01
2.496400000000000000e+04 4.835849877362127097e-03 5.618254352421072184e+00 6.822300000000000000e+05 2.334791273342117224e-01
2.496600000000000000e+04 4.786357848396313036e-03 5.423479802438340158e+00 6.815130000000000000e+05 2.646702558157681406e-01
2.496800000000000000e+04 4.687100659183044554e-03 5.435989970941198735e+00 6.789540000000000000e+05 2.605865281832335234e-01
2.497000000000000000e+04 4.830857257919330024e-03 5.426011313170218564e+00 6.781980000000000000e+05 2.423051046516039309e-01
2.497200000000000000e+04 4.811506989193223977e-03 5.463572970530289119e+00 6.797540000000000000e+05 2.392669343271208449e-01
2.497400000000000000e+04 4.852729465347997186e-03 5.585901263232754488e+00 6.727320000000000000e+05 2.507830319971445787e-01
2.497600000000000000e+04 4.620650863017499062e-03 5.531386033809516434e+00 6.757380000000000000e+05 2.496777388400803488e-01
2.497800000000000000e+04 4.835813209498355733e-03 5.663590270086893419e+00 6.762050000000000000e+05 2.451867224630613629e-01
2.498000000000000000e+04 4.865530647752560646e-03 5.658239183140382877e+00 6.761390000000000000e+05 2.452257469521026134e-01
2.498200000000000000e+04 4.658476407244665010e-03 5.574245326145804924e+00 6.712240000000000000e+05 2.454351888787665026e-01
2.498400000000000000e+04 4.926933173618220155e-03 5.624413557219189563e+00 6.748170000000000000e+05 2.500951843628742011e-01
2.498600000000000000e+04 4.835563288502788687e-03 5.698173867042620522e+00 6.676550000000000000e+05 2.455974499515488629e-01
2.498800000000000000e+04 4.916668760733660867e-03 5.685260872706670909e+00 6.771050000000000000e+05 2.494412855962778452e-01
2.499000000000000000e+04 4.971091436325116193e-03 5.682662998128192200e+00 6.702900000000000000e+05 2.435356846898420469e-01
2.499200000000000000e+04 4.900818448602000527e-03 5.644601514928419661e+00 6.736850000000000000e+05 2.460178207902051217e-01
2.499400000000000000e+04 5.003032097534275933e-03 5.677654976757279925e+00 6.759460000000000000e+05 2.577320973875664167e-01
2.499600000000000000e+04 4.807389532814052013e-03 5.673370793355236863e+00 6.683320000000000000e+05 2.533340219488827150e-01
2.499800000000000000e+04 4.837949100323867511e-03 5.710187833092969178e+00 6.692660000000000000e+05 2.512846729292907977e-01
2.500000000000000000e+04 4.718915146591848644e-03 5.595375247761573689e+00 6.687910000000000000e+05 2.443817811841982879e-01
