Energy Monitor Ho_a Ho_g1 Ho_b1 bragg Ho_b2 fluotot
9.009000000000000000e+03 1.131250000000000000e+05 1.868224151539068763e-03 9.052340532849768948e-04 1.746235201262825694e-03 2.336908088972165558e+02 2.929250197316495604e-03 8.253171270718220320e-01
9.010000000000000000e+03 1.125120000000000000e+05 1.928429221517958658e-03 8.968271896430419360e-04 1.751178287014464648e-03 2.352477530579962206e+02 2.892135949943116895e-03 8.233521757679133080e-01
9.011000000000000000e+03 1.143880000000000000e+05 1.873073599128779847e-03 9.285480023860810932e-04 1.695232766673826930e-03 2.331500416968023615e+02 2.906148996648000131e-03 8.179791586530177350e-01
9.012000000000000000e+03 1.127270000000000000e+05 1.879635883911700504e-03 9.444293155287208745e-04 1.732630919959598928e-03 2.356047939334316652e+02 2.876735070441990838e-03 8.247624792640602109e-01
9.013000000000000000e+03 1.138740000000000000e+05 1.907873112889183279e-03 9.268162488344686666e-04 1.726971414520811010e-03 2.330365802079381297e+02 2.957404048083219546e-03 8.250698140049499418e-01
9.014000000000000000e+03 1.131760000000000000e+05 1.881519554877864042e-03 9.239842899533871282e-04 1.720960526714396819e-03 2.346800154416408191e+02 2.923890981429682050e-03 8.240262953276284996e-01
9.015000000000000000e+03 1.125490000000000000e+05 1.863823122119508645e-03 9.772950270488557634e-04 1.706685215201505807e-03 2.341948002878976638e+02 2.936371840582450987e-03 8.281459630916386816e-01
9.016000000000000000e+03 1.133130000000000000e+05 1.885548373594758340e-03 9.469439154621344876e-04 1.741320816802006000e-03 2.356389781626717479e+02 2.951874138763551161e-03 8.303372075578298039e-01
9.017000000000000000e+03 1.122280000000000000e+05 1.841149904021914660e-03 9.342170318323220332e-04 1.733970132230815749e-03 2.346258825324232191e+02 3.004597783084435314e-03 8.337491535089306405e-01
9.018000000000000000e+03 1.132200000000000000e+05 1.899714840891311490e-03 9.642642533910386702e-04 1.732909379968203311e-03 2.347030535864623175e+02 3.027985969162439502e-03 8.347376788553302340e-01
9.019000000000000000e+03 1.131170000000000000e+05 1.910790218471645607e-03 9.293797960067841759e-04 1.738781211362697750e-03 2.337028070830974684e+02 3.019882069008195200e-03 8.351176215776555667e-01
9.020000000000000000e+03 1.127330000000000000e+05 1.895502774571015481e-03 9.863352998705100100e-04 1.763458792012986527e-03 2.344518979911114798e+02 3.012427594404478142e-03 8.364720179539526512e-01
9.021000000000000000e+03 1.132670000000000000e+05 1.863864017889462280e-03 1.030928723719917728e-03 1.748586462580829868e-03 2.327490587455194202e+02 3.009576613538932684e-03 8.393088896148058753e-01
9.022000000000000000e+03 1.121490000000000000e+05 1.881935129668056402e-03 1.020058656486829644e-03 1.798882354214991885e-03 2.349078386918155559e+02 3.061743114708366086e-03 8.424952518524494449e-01
9.023000000000000000e+03 1.120620000000000000e+05 1.849231420361687524e-03 9.771264779411226956e-04 1.803848379850949779e-03 2.332413499659072045e+02 3.086301715631907527e-03 8.437829058913814961e-01
9.024000000000000000e+03 1.113690000000000000e+05 1.897424648818663278e-03 9.894835613657492271e-04 1.775821176192913468e-03 2.320261151915706250e+02 3.050092164657259523e-03 8.434034605680215124e-01
9.025000000000000000e+03 1.126900000000000000e+05 1.911691999543627856e-03 1.030756861532473694e-03 1.765399388968472410e-03 2.329030418512409142e+02 3.047044356832270384e-03 8.467033454609967924e-01
9.026000000000000000e+03 1.121670000000000000e+05 1.871953681309374137e-03 1.003948939032741489e-03 1.797574789631276948e-03 2.310256455635798147e+02 3.045968447557149787e-03 8.461044692289153568e-01
9.027000000000000000e+03 1.127380000000000000e+05 1.917974165131290393e-03 1.009898670098532394e-03 1.819389076569441792e-03 2.328135070490532996e+02 3.038650930222538699e-03 8.503964945271321740e-01
9.028000000000000000e+03 1.119530000000000000e+05 1.895693473409121961e-03 1.023050571021267337e-03 1.862005867258071257e-03 2.313379414728406971e+02 2.980842726092965307e-03 8.483202772592015606e-01
9.029000000000000000e+03 1.123320000000000000e+05 1.882430143299708512e-03 1.032024996598407190e-03 1.808160503812677837e-03 2.293903658817619942e+02 3.019111714763888805e-03 8.423245379767092533e-01
9.030000000000000000e+03 1.126320000000000000e+05 1.918257181415076139e-03 1.023653004172245902e-03 1.833784867025864277e-03 2.305632124794414324e+02 3.002445384716852846e-03 8.473435613324789006e-01
9.031000000000000000e+03 1.116720000000000000e+05 1.933980125469487088e-03 1.048085977701871535e-03 1.859527391442284978e-03 2.303350811565547929e+02 2.968898713579564558e-03 8.487176731857764000e-01
9.032000000000000000e+03 1.121630000000000000e+05 1.890615825692455168e-03 1.028284598464503617e-03 1.894946258060654009e-03 2.314838982816824569e+02 2.971950261163281651e-03 8.465447607499794191e-01
9.033000000000000000e+03 1.124120000000000000e+05 1.958357267399006563e-03 1.015882501578278981e-03 1.863044616487309233e-03 2.308192688050380355e+02 2.962571357404649060e-03 8.458438600861153400e-01
9.034000000000000000e+03 1.123620000000000000e+05 1.903795640112188308e-03 1.076495226186532841e-03 1.842514118906493550e-03 2.303891508474085867e+02 2.995166133949708591e-03 8.510973460778529232e-01
9.035000000000000000e+03 1.118530000000000000e+05 1.903774213859772560e-03 1.030484697274019253e-03 1.833784393036268440e-03 2.305550028818787496e+02 3.021056974013086160e-03 8.416761284900742268e-01
9.036000000000000000e+03 1.121990000000000000e+05 1.920057856385274514e-03 1.034878385511567257e-03 1.822527066067561145e-03 2.301341778342125792e+02 2.936109692854405474e-03 8.403729088494598098e-01
9.037000000000000000e+03 1.114530000000000000e+05 1.935473120636373341e-03 1.044332435661950555e-03 1.829342541571014457e-03 2.309416554757315510e+02 2.952173305595824464e-03 8.497214072299522636e-01
9.038000000000000000e+03 1.108570000000000000e+05 1.903610700529253337e-03 1.090108442154528708e-03 1.844074541333171665e-03 2.309294168829915463e+02 2.949488336969506661e-03 8.467304725908134655e-01
9.039000000000000000e+03 1.125960000000000000e+05 1.933080596621042065e-03 1.102267982196117281e-03 1.800368447496231801e-03 2.311590025934673349e+02 2.963058824723537477e-03 8.469750257557999706e-01
9.040000000000000000e+03 1.115830000000000000e+05 1.911453485618008720e-03 1.072833310753444711e-03 1.877910229540854202e-03 2.311079331401031425e+02 2.969986467472643474e-03 8.508016454119382566e-01
9.041000000000000000e+03 1.119800000000000000e+05 1.916923940499578888e-03 1.089369285059981450e-03 1.811292832903834815e-03 2.318169705978581021e+02 3.005638762023830467e-03 8.481068047865724102e-01
9.042000000000000000e+03 1.109360000000000000e+05 1.888862561682926565e-03 1.096418617676286466e-03 1.838640554656996440e-03 2.293115171200655311e+02 2.963355963283849370e-03 8.441263431167563835e-01
9.043000000000000000e+03 1.110510000000000000e+05 1.881760889784230353e-03 1.082755493945704132e-03 1.805862685998839640e-03 2.322125366855802895e+02 2.988845536864015006e-03 8.496366534295051176e-01
9.044000000000000000e+03 1.109550000000000000e+05 1.926392295460836648e-03 1.090723283765766133e-03 1.864848683829351548e-03 2.326501698342789268e+02 2.968513618777238964e-03 8.512460006308888438e-01
9.045000000000000000e+03 1.110760000000000000e+05 1.911432584125154948e-03 1.111395258563842693e-03 1.845840428432527587e-03 2.323382555406824110e+02 3.004892403142249944e-03 8.508048543339664649e-01
9.046000000000000000e+03 1.119540000000000000e+05 1.949780394498760831e-03 1.134714599887274395e-03 1.824729034118604837e-03 2.337979680568620324e+02 2.928498694616921572e-03 8.490630080211505337e-01
9.047000000000000000e+03 1.108110000000000000e+05 1.929669179310460319e-03 1.127837259319808055e-03 1.802038735195190698e-03 2.314643968214762992e+02 2.991451338637087128e-03 8.451597765564533571e-01
9.048000000000000000e+03 1.118580000000000000e+05 1.871250028735411920e-03 1.145851450112211206e-03 1.796154818737021215e-03 2.338372251061639986e+02 2.983118903303423261e-03 8.511148062722371233e-01
9.049000000000000000e+03 1.106310000000000000e+05 1.930226221790069113e-03 1.180005302085490549e-03 1.773463134202890633e-03 2.339211364872093952e+02 2.922973023577736702e-03 8.505391797958939959e-01
9.050000000000000000e+03 1.107090000000000000e+05 1.935060125451150501e-03 1.174436501872537508e-03 1.769890949632434195e-03 2.355028472364220136e+02 2.984142468737216967e-03 8.551156635865182487e-01
9.051000000000000000e+03 1.106190000000000000e+05 1.980543254646256746e-03 1.176170102956649970e-03 1.809299099999612430e-03 2.360184795073015209e+02 2.967973727065745335e-03 8.557119482186577031e-01
9.052000000000000000e+03 1.101170000000000000e+05 1.929376416512825973e-03 1.197477714744096334e-03 1.777589810318635100e-03 2.352777169107639565e+02 3.027169802508760093e-03 8.544548071596518302e-01
9.053000000000000000e+03 1.107050000000000000e+05 1.932291095382193289e-03 1.182525636465689856e-03 1.765825520850135971e-03 2.359611214868420461e+02 2.972120242342906130e-03 8.549207352874782506e-01
9.054000000000000000e+03 1.098110000000000000e+05 1.946721444768088460e-03 1.162321452513417159e-03 1.762508830106793937e-03 2.343311647485288063e+02 2.969517755832423635e-03 8.540128038174628067e-01
9.055000000000000000e+03 1.107310000000000000e+05 1.926934901440685707e-03 1.195685332363949881e-03 1.787601097640743354e-03 2.358488844151384853e+02 2.959811228498407387e-03 8.554605304747546768e-01
9.056000000000000000e+03 1.106360000000000000e+05 1.950540511226002459e-03 1.226460210044361641e-03 1.810312324069148155e-03 2.358056093158581348e+02 3.005996498169027659e-03 8.623052171083517292e-01
9.057000000000000000e+03 1.104790000000000000e+05 1.918916717204174633e-03 1.253678438291674262e-03 1.767368847085354399e-03 2.342588722153445246e+02 2.973545069327978435e-03 8.556467745001318237e-01
9.058000000000000000e+03 1.093250000000000000e+05 1.967135996863872329e-03 1.256261050937931443e-03 1.792296886740060800e-03 2.352088893148704187e+02 2.952925418967038054e-03 8.673953807454767295e-01
9.059000000000000000e+03 1.086460000000000000e+05 1.888965736691377651e-03 1.249662148267496930e-03 1.772203828423109381e-03 2.349051975719249583e+02 2.969802319985483541e-03 8.617712571102513763e-01
9.060000000000000000e+03 1.078900000000000000e+05 1.996477894151450772e-03 1.290542096671279696e-03 1.783297803318194610e-03 2.347437991353628490e+02 3.019742330151079825e-03 8.697098897024877484e-01
9.061000000000000000e+03 1.093150000000000000e+05 1.899098934272515143e-03 1.267560500548227474e-03 1.799256408413431709e-03 2.356142818328355588e+02 2.959729745623721972e-03 8.695238530851190362e-01
9.062000000000000000e+03 1.103940000000000000e+05 1.917029652232652434e-03 1.311391467210781857e-03 1.815316049785314521e-03 2.351270504397188290e+02 2.976093421226309009e-03 8.691957896262497707e-01
9.063000000000000000e+03 1.092780000000000000e+05 1.897127378926094250e-03 1.304751768147497694e-03 1.833854938779992325e-03 2.361991119722028145e+02 3.053287421595772631e-03 8.719229854133505597e-01
9.064000000000000000e+03 1.088640000000000000e+05 1.968379944570420714e-03 1.365849980846976482e-03 1.784402032417905419e-03 2.373662354164375472e+02 3.011621315192743349e-03 8.805022780717205455e-01
9.065000000000000000e+03 1.090170000000000000e+05 1.948582069113729198e-03 1.360166041847936250e-03 1.823044636550786917e-03 2.343374441899787257e+02 2.963888987169759591e-03 8.821651669005873275e-01
9.066000000000000000e+03 1.086410000000000000e+05 1.917455525209503910e-03 1.415938097808642961e-03 1.811733796895936442e-03 2.345666648885082282e+02 2.998604841371384222e-03 8.813431393304563821e-01
9.067000000000000000e+03 1.090470000000000000e+05 1.944901870621972917e-03 1.387764554466128057e-03 1.835643608457166029e-03 2.368268917410617860e+02 3.047178870447736238e-03 8.915880308490693462e-01
9.068000000000000000e+03 1.084990000000000000e+05 1.912855023021936985e-03 1.454526514592089032e-03 1.800148256797626896e-03 2.339849665217871859e+02 3.040976019528816854e-03 8.987732605830321964e-01
9.069000000000000000e+03 1.090760000000000000e+05 1.968483311766894023e-03 1.464966033651802970e-03 1.834369744817506039e-03 2.350680161082365771e+02 3.038510501197068565e-03 9.020316109868379284e-01
9.070000000000000000e+03 1.093990000000000000e+05 1.962671374640405537e-03 1.499774797685898831e-03 1.846451978537280974e-03 2.342458451008818940e+02 3.014652784760372614e-03 9.101545717968168026e-01
9.071000000000000000e+03 1.093530000000000000e+05 1.960884213771651400e-03 1.483185917929476282e-03 1.857418504424073694e-03 2.333016207581309800e+02 3.051454594622134836e-03 9.140032738013602609e-01
9.072000000000000000e+03 1.099060000000000000e+05 1.923721829823407453e-03 1.513989365022952059e-03 1.806478783167953916e-03 2.333326649424524817e+02 3.081074476630679421e-03 9.130529725401664853e-01
9.073000000000000000e+03 1.087050000000000000e+05 1.893460019581173076e-03 1.543822893848914839e-03 1.856926018648110679e-03 2.324170292781507499e+02 2.972395802532410824e-03 9.107032795179591522e-01
9.074000000000000000e+03 1.096270000000000000e+05 1.917150232802398947e-03 1.562301459436926752e-03 1.850951733736084246e-03 2.329581024606870869e+02 3.088133919042363330e-03 9.234586370146042889e-01
9.075000000000000000e+03 1.080590000000000000e+05 1.993355481727574971e-03 1.586135216299947373e-03 1.845817033816182307e-03 2.315522141762063768e+02 2.965840090003740975e-03 9.302325581395338716e-01
9.076000000000000000e+03 1.091200000000000000e+05 1.953550481776288213e-03 1.566191953096527246e-03 1.881807708420611767e-03 2.321905760141055453e+02 3.003508588186007498e-03 9.334769061583597649e-01
9.077000000000000000e+03 1.090110000000000000e+05 1.904657066062795780e-03 1.654886343652706062e-03 1.873205456330094987e-03 2.321653352162305453e+02 3.002318245734047607e-03 9.345937565933675195e-01
9.078000000000000000e+03 1.090690000000000000e+05 2.002140191726600217e-03 1.616106178734613014e-03 1.884783289215346018e-03 2.311367818335330924e+02 2.970072680072771351e-03 9.425959713575635668e-01
9.079000000000000000e+03 1.086300000000000000e+05 1.951578753567154460e-03 1.626288350894952673e-03 1.858208071961178851e-03 2.316240313348262418e+02 2.921318762246682878e-03 9.346681395562891348e-01
9.080000000000000000e+03 1.084920000000000000e+05 1.945897261680913952e-03 1.645744697025532111e-03 1.853461216363550164e-03 2.322240146224337707e+02 2.951369686244147139e-03 9.375161302215792025e-01
9.085000000000000000e+03 1.081990000000000000e+05 1.983118407484621860e-03 1.549452659284009971e-03 1.824152058442578576e-03 2.322156143236590822e+02 3.020360631798815233e-03 9.489274392554489790e-01
9.090000000000000000e+03 1.072850000000000000e+05 1.918521428238536717e-03 1.529930079330388704e-03 1.845551568252784633e-03 2.343313290630466952e+02 2.935838454317272680e-03 9.603858880551798816e-01
9.095000000000000000e+03 1.073470000000000000e+05 1.926728939127981492e-03 1.484548144824313813e-03 1.818402004713685384e-03 2.352491331216703259e+02 2.926690345994099277e-03 9.606416574286927856e-01
9.100000000000000000e+03 1.070630000000000000e+05 1.962796270820518080e-03 1.391769118238767684e-03 1.837102587128272829e-03 2.352575323634657423e+02 2.958738579821493155e-03 9.632272587168374534e-01
9.105000000000000000e+03 1.070840000000000000e+05 1.913584529101319690e-03 1.392304148127390369e-03 1.852217484804986273e-03 2.371449622346472665e+02 2.977102088080385567e-03 9.630663777968726524e-01
9.110000000000000000e+03 1.073150000000000000e+05 1.964310674183478503e-03 1.360082159181508774e-03 1.834386086354590278e-03 2.381872777183691596e+02 3.036188523771806737e-03 9.608069701346527713e-01
9.115000000000000000e+03 1.069590000000000000e+05 1.944403262665400428e-03 1.326894962293453592e-03 1.826868239231855184e-03 2.374728740483849663e+02 2.946389337436374194e-03 9.486719210164653582e-01
9.120000000000000000e+03 1.064310000000000000e+05 1.950559517433830305e-03 1.340218920255609354e-03 1.824656350123554085e-03 2.381476908546929110e+02 3.031340224451254013e-03 9.569956121806584282e-01
9.125000000000000000e+03 1.060430000000000000e+05 1.935333510260662518e-03 1.304127133071543128e-03 1.875788931983117394e-03 2.355538912409848251e+02 3.088504528486422755e-03 9.641183293569581814e-01
9.130000000000000000e+03 1.058110000000000000e+05 1.968739410026232751e-03 1.293175948663737116e-03 1.857489837000473850e-03 2.354474139793472887e+02 3.035601213484420430e-03 9.464233397283856597e-01
9.135000000000000000e+03 1.055410000000000000e+05 1.923964552705989713e-03 1.336403987120697362e-03 1.848706054654454013e-03 2.358331480491354739e+02 3.082079137829983259e-03 9.625358865275178699e-01
9.140000000000000000e+03 1.061500000000000000e+05 1.954915550770472844e-03 1.297501593350475040e-03 1.858825112711123134e-03 2.347201306269045631e+02 3.057398559989233603e-03 9.548751766368304139e-01
9.145000000000000000e+03 1.054950000000000000e+05 1.966511615310136390e-03 1.284617795209130149e-03 1.879303690763949649e-03 2.343233533529126476e+02 2.998652610482555221e-03 9.438456798900414224e-01
9.150000000000000000e+03 1.053000000000000000e+05 1.928367928367928381e-03 1.259625301417006482e-03 1.902048568715235212e-03 2.334283133710227389e+02 2.984398317731650971e-03 9.372269705602999101e-01
9.155000000000000000e+03 1.049500000000000000e+05 2.006397604301368102e-03 1.253891284098259057e-03 1.892601919281290462e-03 2.341865675996760956e+02 3.022119376573878611e-03 9.368747022391675783e-01
9.160000000000000000e+03 1.053590000000000000e+05 1.970405945386725227e-03 1.284343689164300136e-03 1.903966438557693191e-03 2.329597292336312648e+02 2.945846378301128065e-03 9.280934708947536915e-01
9.165000000000000000e+03 1.052770000000000000e+05 2.003693657141228986e-03 1.253662435113198732e-03 1.854427571345796484e-03 2.302232040379292073e+02 2.980708036893148574e-03 9.215973099537416724e-01
9.170000000000000000e+03 1.038320000000000000e+05 1.997732601014825908e-03 1.199508419577310350e-03 1.911054120392282002e-03 2.318357706157347025e+02 3.018887653682321860e-03 9.293666692349228375e-01
9.175000000000000000e+03 1.046020000000000000e+05 1.997503462102609515e-03 1.236896774843818797e-03 1.928397982010723703e-03 2.309223746143692892e+02 2.977544816132988385e-03 9.287585323416371885e-01
9.180000000000000000e+03 1.027220000000000000e+05 2.016816539508854960e-03 1.239924661544499623e-03 1.870513202068273002e-03 2.301413436680417703e+02 3.015350724702178017e-03 9.252253655497305607e-01
9.185000000000000000e+03 1.036750000000000000e+05 1.984773846842812460e-03 1.245943915788408872e-03 1.909263150642460981e-03 2.293358123261992887e+02 3.040270074752833129e-03 9.207909332047266027e-01
9.190000000000000000e+03 1.030890000000000000e+05 1.993284582115592389e-03 1.237783370907299344e-03 1.895726716027621014e-03 2.279483408644477436e+02 3.053394916736301094e-03 9.214174160191624940e-01
9.195000000000000000e+03 1.027300000000000000e+05 1.979113070323038417e-03 1.271627288699356956e-03 1.907635827620252685e-03 2.264545073086605100e+02 3.070183977416528556e-03 9.195950549985412170e-01
9.200000000000000000e+03 1.034210000000000000e+05 1.984675673771699005e-03 1.251579549058311897e-03 1.856765757714307985e-03 2.256033865933729885e+02 3.038343967168867770e-03 9.110045348623586614e-01
9.205000000000000000e+03 1.010840000000000000e+05 1.954244560393901368e-03 1.229721823148472804e-03 1.886408474988270079e-03 2.233040764715154296e+02 3.063081906420120435e-03 9.199279806893332356e-01
9.210000000000000000e+03 1.025530000000000000e+05 1.989493934146943123e-03 1.219336475042697571e-03 1.907027864337743246e-03 2.210090717579054456e+02 3.121452182913085974e-03 9.143174748666551555e-01
9.215000000000000000e+03 1.017380000000000000e+05 1.980717978673511483e-03 1.216167023032283748e-03 1.894782957905881589e-03 2.204613709018130976e+02 3.179876601803512289e-03 9.225264896105632717e-01
9.220000000000000000e+03 1.027320000000000000e+05 1.955434667734632596e-03 1.215876887989539171e-03 1.893136649590334989e-03 2.187523048747317773e+02 3.040087662211245819e-03 9.094829264493975440e-01
9.225000000000000000e+03 1.016100000000000000e+05 2.007114035457702693e-03 1.218390899689447693e-03 1.979838879750305848e-03 2.184306875915131627e+02 3.098401450925808605e-03 9.183840173211337277e-01
9.230000000000000000e+03 1.018070000000000000e+05 1.984146473228756528e-03 1.210626189857616627e-03 1.929701718517811684e-03 2.182964822250022507e+02 3.041048257978331594e-03 9.093873702201202835e-01
9.235000000000000000e+03 1.014790000000000000e+05 1.980986917771868604e-03 1.234675600853294818e-03 1.887793815187660236e-03 2.188182275702505990e+02 3.097051747511448544e-03 9.146325840814351071e-01
9.240000000000000000e+03 1.008360000000000000e+05 1.986252075505913137e-03 1.171232638171454832e-03 1.922215988620843948e-03 2.172860800439360389e+02 3.086199373239716017e-03 9.078602879923831637e-01
9.245000000000000000e+03 1.012660000000000000e+05 1.995310793920396144e-03 1.148496454283382331e-03 1.873707435297702461e-03 2.166845857615490445e+02 3.082969604803191543e-03 8.973298046728374056e-01
9.250000000000000000e+03 9.933700000000000000e+04 1.937991742394935477e-03 1.147210812879751645e-03 1.869250272161574128e-03 2.178820196459054443e+02 3.128743569868226628e-03 8.982957004942696555e-01
9.255000000000000000e+03 1.009800000000000000e+05 1.961633138103726325e-03 1.151374794464705758e-03 1.884107178224825405e-03 2.166064167521501815e+02 3.113770760829584310e-03 9.031788472964970005e-01
9.260000000000000000e+03 9.976100000000000000e+04 1.971282794450164490e-03 1.170505789755539030e-03 1.876198399890022933e-03 2.190450107771500257e+02 3.129193057120804346e-03 9.018253626166453651e-01
9.265000000000000000e+03 9.964600000000000000e+04 1.981586243874745076e-03 1.140181952365226922e-03 1.925960758226980549e-03 2.183328222804632901e+02 3.171799599152428512e-03 9.042711197639516918e-01
9.270000000000000000e+03 9.936700000000000000e+04 1.950633222584675312e-03 1.120796466391402136e-03 1.875011681084119653e-03 2.178912882015259811e+02 3.183293102481565134e-03 8.982760876347296586e-01
9.275000000000000000e+03 9.960300000000000000e+04 1.974983541803818424e-03 1.145782605159637382e-03 1.911302155270710491e-03 2.183825965071028463e+02 3.213328342089524347e-03 8.997921749344898190e-01
9.280000000000000000e+03 9.893700000000000000e+04 1.914349535563035195e-03 1.135104010552940960e-03 1.892113162921859335e-03 2.190934907500484883e+02 3.193951706641600264e-03 8.971769914187693873e-01
9.285000000000000000e+03 9.872000000000000000e+04 1.981072007409122749e-03 1.114808336307375296e-03 1.843019217411437805e-03 2.197906028137313115e+02 3.213996295438758741e-03 9.002937601296586712e-01
9.290000000000000000e+03 9.886100000000000000e+04 1.923624367257347010e-03 1.126282996339651775e-03 1.885764572769559489e-03 2.208540212531042357e+02 3.249873198589072181e-03 9.011743761442817524e-01
9.295000000000000000e+03 9.806100000000000000e+04 1.910472635837459805e-03 1.154170145259937694e-03 1.880170797477371918e-03 2.223497742855172703e+02 3.250163527949804024e-03 9.016530526916857191e-01
9.300000000000000000e+03 9.913300000000000000e+04 1.966189722032882399e-03 1.078320539463568017e-03 1.844852009781952282e-03 2.224483324853875956e+02 3.175531861236924325e-03 8.971583630072748061e-01
9.305000000000000000e+03 9.823600000000000000e+04 1.927137563767719781e-03 1.100707841650147177e-03 1.839302437861011028e-03 2.239710715747065706e+02 3.236520798310773064e-03 8.983366586587445690e-01
9.310000000000000000e+03 9.847200000000000000e+04 1.941088402214407498e-03 1.080397619113903024e-03 1.902498752364704254e-03 2.271916756287868111e+02 3.266773441036176055e-03 9.055061337232935825e-01
9.315000000000000000e+03 9.785400000000000000e+04 1.967654435616910270e-03 1.069140925481132159e-03 1.863125531038953026e-03 2.280308177785210262e+02 3.259374753641722591e-03 9.052976883929038099e-01
9.320000000000000000e+03 9.777400000000000000e+04 1.968679958738665803e-03 1.042565131854838317e-03 1.892410778208638775e-03 2.266906780272990432e+02 3.194246790703926357e-03 8.995540736800980985e-01
9.325000000000000000e+03 9.694000000000000000e+04 1.970585634707772409e-03 1.035634162306677984e-03 1.891302425653570854e-03 2.282267411967665396e+02 3.296000471572991045e-03 9.053641427687322274e-01
9.330000000000000000e+03 9.672100000000000000e+04 1.906810014666633028e-03 1.030605956185370008e-03 1.875792965628678621e-03 2.291964442421298997e+02 3.233748912557030640e-03 8.966615316218867759e-01
9.335000000000000000e+03 9.651600000000000000e+04 1.931878060188392185e-03 1.064479510753211762e-03 1.862903560031497477e-03 2.324038691974453457e+02 3.256010846462170909e-03 9.040573583654492040e-01
9.340000000000000000e+03 9.640000000000000000e+04 1.942797866034380507e-03 1.050652479174065236e-03 1.859810314167160538e-03 2.300159449555286528e+02 3.248369887374037181e-03 9.038381742738470503e-01
9.345000000000000000e+03 9.509000000000000000e+04 1.892042125505160547e-03 1.022767329200692261e-03 1.840962696993825309e-03 2.335047469290472009e+02 3.288313327223833273e-03 9.037543379955786937e-01
9.350000000000000000e+03 9.543000000000000000e+04 1.953563569407643606e-03 1.001463774226705929e-03 1.925719674855166756e-03 2.357781149198738433e+02 3.262526010089669519e-03 9.073352195326469527e-01
9.355000000000000000e+03 9.596900000000000000e+04 1.911331486506803430e-03 9.860183342182220721e-04 1.848811297695833163e-03 2.359600209827056574e+02 3.247774951137495734e-03 9.020517041961453319e-01
9.360000000000000000e+03 9.534400000000000000e+04 1.942440006712535614e-03 9.855927355819152358e-04 1.911574329345767541e-03 2.373654077629965968e+02 3.262771797760889714e-03 9.117616210773632490e-01
9.365000000000000000e+03 9.591100000000000000e+04 1.915168377826467023e-03 1.013132820291360149e-03 1.902060988088659409e-03 2.377368271905764914e+02 3.278336910558449571e-03 9.089676887948160422e-01
9.370000000000000000e+03 9.482000000000000000e+04 1.922740832253593338e-03 9.838120708397593301e-04 1.913399825232771747e-03 2.400439395972641137e+02 3.327809081869406802e-03 9.155874288124887794e-01
9.375000000000000000e+03 9.525000000000000000e+04 1.953955755530558964e-03 9.658738944633951835e-04 1.851068616422947176e-03 2.402288580689931052e+02 3.267791526059242533e-03 9.091968503937002399e-01
9.380000000000000000e+03 9.468900000000000000e+04 1.925702638562632948e-03 9.420271086714541173e-04 1.875915591341881629e-03 2.426391185742924108e+02 3.310386030659768792e-03 9.118693829272747076e-01
9.385000000000000000e+03 9.447000000000000000e+04 1.919883863357982161e-03 9.563094281530884174e-04 1.918069228326452691e-03 2.398425372477814506e+02 3.293260143053728262e-03 9.147983486821075205e-01
9.390000000000000000e+03 9.442000000000000000e+04 1.969013828789300136e-03 9.674075532526245835e-04 1.937240899325203512e-03 2.413107603742863319e+02 3.327684812539716090e-03 9.227388265198038786e-01
9.395000000000000000e+03 9.318100000000000000e+04 1.985689909193628054e-03 9.456231013234709173e-04 2.034749573410888409e-03 2.330977567310380039e+02 3.332684314858792504e-03 9.491419924662782837e-01
9.400000000000000000e+03 9.442100000000000000e+04 2.041616044856849142e-03 9.725424595816972023e-04 2.233764583241924003e-03 2.146288659628294511e+02 3.316150916790604718e-03 9.812541701528246785e-01
9.405000000000000000e+03 9.366400000000000000e+04 2.108448435746010201e-03 9.584399789380395208e-04 2.260359217140905062e-03 2.105740769947425974e+02 3.334106105715261940e-03 9.928681243593984185e-01
9.410000000000000000e+03 9.412200000000000000e+04 2.059636884651227812e-03 9.489195294457312881e-04 2.273037729147884319e-03 2.124195870965552047e+02 3.317578704842043952e-03 9.943477614160355360e-01
9.411000000000000000e+03 9.356000000000000000e+04 2.071398033347584579e-03 9.543142077550023812e-04 2.300433640750015277e-03 2.143906946089708754e+02 3.317962499236548190e-03 9.946772124839783347e-01
9.412000000000000000e+03 9.392600000000000000e+04 2.140590921120273746e-03 9.521165405321222385e-04 2.320063515046799727e-03 2.144225064704194779e+02 3.296516102341965401e-03 9.974128569299265390e-01
9.413000000000000000e+03 9.332300000000000000e+04 2.104518714571970706e-03 9.264283608564909296e-04 2.335972911286606900e-03 2.127437312477674141e+02 3.366495168087487236e-03 1.003578967671419742e+00
9.414000000000000000e+03 9.426600000000000000e+04 2.112866023501883735e-03 9.429237299671353739e-04 2.364433775547008110e-03 2.122557157400914605e+02 3.272502432326759077e-03 9.946003861413500458e-01
9.415000000000000000e+03 9.338300000000000000e+04 2.060944099644933681e-03 9.579589537167157009e-04 2.337837569089510053e-03 2.146483650151734821e+02 3.321803754430677994e-03 1.003030530182120517e+00
9.416000000000000000e+03 9.325300000000000000e+04 2.068106579489591406e-03 9.317196847817427185e-04 2.362237293016999657e-03 2.145788237845228537e+02 3.289974585268034320e-03 9.951100768876067759e-01
9.417000000000000000e+03 9.299900000000000000e+04 2.101097861267325374e-03 9.173671808510818187e-04 2.313388930449329119e-03 2.159011171214377214e+02 3.337977520495612107e-03 9.970429789567648582e-01
